src_ip,dst_ip,src_port,dst_port,protocol,iat_mean,pkt_size_mean,ip_flags_df,ip_flags_mf,ip_flags_rb,ip_frag_off,tcp_len_mean,ack_count,cwr_count,ece_count,fin_count,psh_count,res_count,rst_count,syn_count,urg_count,tcp_win_mean,udp_len_mean,icmp_type_mean,pkt_count,label
10.0.3.32,192.168.0.1,49292,8000,6,0.025957,1187.32,748,0,0,0,1119.98,685,0,0,111,248,0,0,126,0,7295.31,0.0,0.0,748,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.250265,77.48,69,0,0,0,9.39,60,0,0,18,9,0,0,18,0,11250.83,0.0,0.0,69,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.062532,77.34,316,0,0,0,9.42,271,0,0,75,46,0,6,82,0,11190.85,0.0,0.0,316,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.037266,129.43,520,0,0,0,61.9,470,0,0,99,150,0,0,100,0,8315.95,0.0,0.0,520,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.025763,3894.47,768,0,0,0,3827.61,718,0,0,48,329,0,6,90,0,5338.41,0.0,0.0,768,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.141212,77.56,137,0,0,0,9.46,119,0,0,35,18,0,0,36,0,11332.33,0.0,0.0,137,normal
10.0.3.36,192.168.0.1,0,0,1,1.120296,98.0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,18,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.15449,77.22,102,0,0,0,9.18,89,0,0,26,13,0,0,26,0,10995.33,0.0,0.0,102,normal
10.0.1.14,192.168.0.1,0,0,1,0.225812,98.0,42,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,84,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.090212,6927.58,258,0,0,0,6860.9,247,0,0,1,144,0,1,22,0,4090.75,0.0,0.0,258,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.05911,2048.21,307,0,0,0,1981.01,284,0,0,36,118,0,0,46,0,6505.37,0.0,0.0,307,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.012904,117.72,1543,0,0,0,50.1,1387,0,0,313,469,0,0,312,0,8739.58,0.0,0.0,1543,normal
10.0.3.33,192.168.0.1,0,0,1,0.264537,98.0,38,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,76,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.058327,120.33,328,0,0,0,52.94,289,0,0,52,85,0,14,66,0,8695.85,0.0,0.0,328,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.139255,77.25,133,0,0,0,9.2,116,0,0,34,17,0,0,34,0,11026.91,0.0,0.0,133,normal
10.0.1.14,192.168.0.2,0,0,1,0.375587,98.0,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,52,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.079455,77.4,247,0,0,0,9.33,215,0,0,64,32,0,0,64,0,11175.47,0.0,0.0,247,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.027477,77.38,719,0,0,0,9.31,626,0,0,186,93,0,0,186,0,11157.63,0.0,0.0,719,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.064206,3995.71,304,0,0,0,3928.82,287,0,0,16,134,0,0,34,0,4952.7,0.0,0.0,304,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.644653,78.0,22,0,0,0,9.82,19,0,0,5,3,0,0,6,0,11758.36,0.0,0.0,22,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.288518,77.48,23,0,0,0,9.39,20,0,0,6,3,0,0,6,0,11250.83,0.0,0.0,23,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.334577,77.73,45,0,0,0,9.6,39,0,0,12,6,0,0,12,0,11499.0,0.0,0.0,45,normal
10.0.1.16,192.168.0.2,37114,3306,6,0.0,74.0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,42340.0,0.0,0.0,1,normal
10.0.3.36,192.168.0.1,41800,8000,6,8.6e-05,156.9,10,0,0,0,89.3,9,0,0,2,3,0,0,2,0,8645.2,0.0,0.0,10,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.075612,77.21,259,0,0,0,9.17,226,0,0,66,33,0,0,66,0,10992.11,0.0,0.0,259,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.084321,135.1,221,0,0,0,67.58,200,0,0,40,61,0,0,42,0,8219.08,0.0,0.0,221,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.040129,4863.25,496,0,0,0,4796.51,471,0,0,7,251,0,2,47,0,4170.62,0.0,0.0,496,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.056756,77.02,338,0,0,0,9.31,286,0,0,74,53,0,12,86,0,10973.23,0.0,0.0,338,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.056016,5707.08,339,0,0,0,5640.37,320,0,0,4,170,0,3,33,0,4657.96,0.0,0.0,339,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.014338,4168.74,1358,0,0,0,4101.78,1276,0,0,87,622,0,0,163,0,5385.25,0.0,0.0,1358,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.070269,77.64,279,0,0,0,9.55,242,0,0,71,37,0,0,73,0,11282.2,0.0,0.0,279,normal
10.0.3.33,192.168.0.2,0,0,1,0.345857,98.0,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,52,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.267314,8357.49,61,0,0,0,8290.44,57,0,0,0,34,0,0,8,0,6037.03,0.0,0.0,61,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.594016,77.0,16,0,0,0,9.0,14,0,0,4,2,0,0,4,0,10785.38,0.0,0.0,16,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.164538,138.04,106,0,0,0,70.49,94,0,0,18,29,0,4,22,0,8967.46,0.0,0.0,106,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.122564,123.31,124,0,0,0,56.21,105,0,0,18,31,0,8,26,0,9055.34,0.0,0.0,124,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.017444,1357.63,1123,0,0,0,1290.29,1029,0,0,166,378,0,0,188,0,7267.31,0.0,0.0,1123,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.15414,77.28,117,0,0,0,9.23,102,0,0,30,15,0,0,30,0,11059.91,0.0,0.0,117,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.053803,76.89,351,0,0,0,9.13,300,0,0,80,51,0,8,88,0,10814.3,0.0,0.0,351,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.034296,127.37,545,0,0,0,59.81,492,0,0,103,157,0,0,106,0,8409.6,0.0,0.0,545,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.034088,4743.19,581,0,0,0,4676.2,545,0,0,33,277,0,2,72,0,5604.87,0.0,0.0,581,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.089481,77.05,207,0,0,0,9.04,181,0,0,52,26,0,0,52,0,10837.2,0.0,0.0,207,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.150007,77.2,110,0,0,0,9.16,96,0,0,28,14,0,0,28,0,10980.09,0.0,0.0,110,normal
10.0.1.14,192.168.0.1,0,0,1,0.204462,98.0,47,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,94,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.061182,6589.46,299,0,0,0,6522.76,286,0,0,5,146,0,3,26,0,4718.78,0.0,0.0,299,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.066021,994.67,275,0,0,0,927.27,251,0,0,42,89,0,0,48,0,7556.04,0.0,0.0,275,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.011614,120.42,1726,0,0,0,52.79,1549,0,0,345,524,0,0,352,0,8813.26,0.0,0.0,1726,normal
10.0.3.33,192.168.0.1,0,0,1,0.229119,98.0,42,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.05,83,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.069901,117.09,274,0,0,0,49.6,245,0,0,46,74,0,7,54,0,8519.61,0.0,0.0,274,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.176974,77.22,102,0,0,0,9.18,89,0,0,26,13,0,0,26,0,10995.35,0.0,0.0,102,normal
10.0.1.14,192.168.0.2,0,0,1,0.421985,98.0,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,48,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.082743,77.89,222,0,0,0,9.73,192,0,0,55,30,0,0,60,0,11653.2,0.0,0.0,222,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.407041,77.0,40,0,0,0,9.0,35,0,0,10,5,0,0,10,0,10785.5,0.0,0.0,40,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.029551,77.21,675,0,0,0,9.17,589,0,0,170,86,0,0,172,0,10991.61,0.0,0.0,675,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.277335,149.36,76,0,0,0,81.88,69,0,0,14,21,0,0,14,0,7969.32,0.0,0.0,76,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.038175,4532.14,514,0,0,0,4465.23,484,0,0,32,234,0,0,59,0,5200.71,0.0,0.0,514,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.080355,76.35,17,0,0,0,8.47,15,0,0,4,2,0,0,4,0,10155.94,0.0,0.0,17,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.401079,77.28,39,0,0,0,9.23,34,0,0,10,5,0,0,10,0,11059.92,0.0,0.0,39,normal
10.0.1.16,192.168.0.2,37114,3306,6,4.1e-05,77.43,7,0,0,0,10.29,7,0,0,2,1,0,0,1,0,6277.71,0.0,0.0,7,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.07206,77.16,276,0,0,0,9.13,241,0,0,69,35,0,0,70,0,10940.6,0.0,0.0,276,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.117423,129.17,153,0,0,0,61.6,138,0,0,29,45,0,0,30,0,8477.37,0.0,0.0,153,normal
10.0.3.36,192.168.0.1,0,0,1,1.472752,98.0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,14,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.043057,4443.92,438,0,0,0,4377.16,415,0,0,7,215,0,3,43,0,4323.11,0.0,0.0,438,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.079376,76.77,250,0,0,0,9.03,214,0,0,56,36,0,7,62,0,10698.18,0.0,0.0,250,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.057627,5976.18,324,0,0,0,5909.52,309,0,0,1,169,0,1,28,0,4040.27,0.0,0.0,324,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.012353,5193.6,1581,0,0,0,5126.74,1496,0,0,70,782,0,0,170,0,4940.52,0.0,0.0,1581,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.052903,77.13,348,0,0,0,9.1,304,0,0,88,44,0,0,88,0,10908.51,0.0,0.0,348,normal
10.0.3.33,192.168.0.2,0,0,1,0.376401,98.0,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,52,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.336423,76.78,49,0,0,0,8.82,43,0,0,12,6,0,0,12,0,10567.08,0.0,0.0,49,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.304424,139.62,58,0,0,0,72.17,51,0,0,10,16,0,2,12,0,8938.95,0.0,0.0,58,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.187903,123.92,102,0,0,0,56.43,89,0,0,15,26,0,7,22,0,9315.0,0.0,0.0,102,normal
10.0.3.36,192.168.0.2,0,0,1,2.127086,98.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,10,normal
10.0.3.36,192.168.0.1,41800,8000,6,0.397461,148.32,22,0,0,0,80.86,20,0,0,4,6,0,0,4,0,7866.91,0.0,0.0,22,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.021082,1461.65,927,0,0,0,1394.25,846,0,0,149,319,0,0,162,0,7694.57,0.0,0.0,927,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.171706,77.0,96,0,0,0,9.0,84,0,0,24,12,0,0,24,0,10785.48,0.0,0.0,96,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.061511,77.04,317,0,0,0,9.15,272,0,0,74,44,0,5,81,0,11019.0,0.0,0.0,317,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.029882,124.55,661,0,0,0,56.96,595,0,0,128,195,0,0,132,0,8632.29,0.0,0.0,661,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.02471,4278.68,777,0,0,0,4211.73,729,0,0,38,378,0,5,94,0,5355.55,0.0,0.0,777,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.099876,77.14,158,0,0,0,9.11,138,0,0,40,20,0,0,40,0,10920.97,0.0,0.0,158,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.266714,76.83,65,0,0,0,8.86,57,0,0,16,8,0,0,16,0,10620.85,0.0,0.0,65,normal
10.0.1.14,192.168.0.1,0,0,1,0.22778,98.0,44,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,88,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.062712,5640.38,295,0,0,0,5573.61,278,0,0,1,152,0,1,30,0,4636.46,0.0,0.0,295,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.058402,2228.58,331,0,0,0,2161.42,307,0,0,35,128,0,0,48,0,6310.39,0.0,0.0,331,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.011616,118.21,1725,0,0,0,50.57,1548,0,0,350,529,0,0,354,0,8868.6,0.0,0.0,1725,normal
10.0.3.33,192.168.0.1,0,0,1,0.234805,98.0,42,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,84,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.115157,121.37,158,0,0,0,53.75,142,0,0,28,44,0,4,32,0,8753.59,0.0,0.0,158,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.174493,77.11,103,0,0,0,9.09,90,0,0,26,13,0,0,26,0,10889.41,0.0,0.0,103,normal
10.0.1.14,192.168.0.2,0,0,1,0.452133,98.0,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,42,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.108819,77.8,179,0,0,0,9.65,155,0,0,47,24,0,0,48,0,11562.77,0.0,0.0,179,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.126656,6636.03,101,0,0,0,6569.4,97,0,0,0,53,0,0,8,0,3651.5,0.0,0.0,101,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.530373,77.73,30,0,0,0,9.6,26,0,0,8,4,0,0,8,0,11499.0,0.0,0.0,30,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.02903,77.14,681,0,0,0,9.09,594,0,0,172,86,0,0,174,0,11021.22,0.0,0.0,681,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.194795,150.23,86,0,0,0,82.74,78,0,0,16,24,0,0,16,0,8047.91,0.0,0.0,86,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.033539,4238.81,542,0,0,0,4171.86,510,0,0,31,260,0,0,64,0,5204.5,0.0,0.0,542,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.166223,77.48,23,0,0,0,9.39,20,0,0,6,3,0,0,6,0,11250.83,0.0,0.0,23,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.25985,76.78,49,0,0,0,8.82,43,0,0,12,6,0,0,12,0,10567.08,0.0,0.0,49,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.080629,77.13,245,0,0,0,9.11,214,0,0,64,31,0,0,62,0,10916.55,0.0,0.0,245,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.118547,129.44,162,0,0,0,61.96,147,0,0,30,46,0,0,30,0,8011.05,0.0,0.0,162,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.036448,4559.54,545,0,0,0,4492.74,518,0,0,9,276,0,3,54,0,4336.14,0.0,0.0,545,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.098124,77.06,199,0,0,0,9.17,168,0,0,44,30,0,5,53,0,11480.14,0.0,0.0,199,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.094812,5832.58,201,0,0,0,5765.84,190,0,0,2,96,0,2,20,0,4504.01,0.0,0.0,201,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.014426,3854.72,1368,0,0,0,3787.73,1284,0,0,90,638,0,0,168,0,5488.04,0.0,0.0,1368,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.084834,77.23,228,0,0,0,9.16,198,0,0,58,29,0,0,59,0,11158.6,0.0,0.0,228,normal
10.0.3.33,192.168.0.2,0,0,1,0.344775,98.0,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,56,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.224117,123.46,76,0,0,0,55.72,65,0,0,12,19,0,5,18,0,10206.67,0.0,0.0,76,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.024728,1778.68,789,0,0,0,1711.32,722,0,0,122,273,0,0,134,0,7543.97,0.0,0.0,789,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.197388,76.89,97,0,0,0,8.91,85,0,0,24,12,0,0,24,0,10675.14,0.0,0.0,97,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.055892,77.45,349,0,0,0,9.65,294,0,0,77,57,0,12,92,0,11365.96,0.0,0.0,349,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.044376,139.92,434,0,0,0,72.38,392,0,0,84,126,0,0,84,0,8369.05,0.0,0.0,434,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.03206,4071.76,554,0,0,0,4004.73,519,0,0,40,258,0,2,70,0,5681.67,0.0,0.0,554,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.148696,77.45,123,0,0,0,9.37,107,0,0,32,16,0,0,32,0,11220.51,0.0,0.0,123,normal
10.0.3.36,192.168.0.1,0,0,1,1.343955,98.0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,14,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.15856,77.2,110,0,0,0,9.16,96,0,0,28,14,0,0,28,0,10980.09,0.0,0.0,110,normal
10.0.1.14,192.168.0.1,0,0,1,0.204051,98.0,49,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,98,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.060439,5125.14,312,0,0,0,5058.51,298,0,0,2,143,0,2,26,0,3875.13,0.0,0.0,312,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.043416,2713.96,411,0,0,0,2646.87,383,0,0,39,174,0,0,56,0,5933.55,0.0,0.0,411,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.013145,116.77,1496,0,0,0,49.17,1346,0,0,300,451,0,0,300,0,8668.15,0.0,0.0,1496,normal
10.0.3.33,192.168.0.1,0,0,1,0.2496,98.0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,80,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.07553,114.41,244,0,0,0,47.11,212,0,0,39,64,0,11,50,0,8853.29,0.0,0.0,244,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.12509,77.3,148,0,0,0,9.24,129,0,0,38,19,0,0,38,0,11074.76,0.0,0.0,148,normal
10.0.1.14,192.168.0.2,0,0,1,0.548357,98.0,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,32,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.11353,77.34,163,0,0,0,9.28,142,0,0,42,21,0,0,42,0,11113.77,0.0,0.0,163,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.48217,77.48,23,0,0,0,9.39,20,0,0,6,3,0,0,6,0,11250.83,0.0,0.0,23,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.029003,77.38,689,0,0,0,9.3,599,0,0,177,89,0,0,179,0,11204.09,0.0,0.0,689,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.200496,148.0,88,0,0,0,80.55,80,0,0,16,24,0,0,16,0,7866.91,0.0,0.0,88,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.050174,4554.36,370,0,0,0,4487.43,348,0,0,23,169,0,0,43,0,5257.47,0.0,0.0,370,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.564625,77.2,40,0,0,0,9.0,34,0,0,10,5,0,0,11,0,11841.92,0.0,0.0,40,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.431781,77.23,47,0,0,0,9.19,41,0,0,12,6,0,0,12,0,11013.21,0.0,0.0,47,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.427205,78.22,36,0,0,0,10.0,31,0,0,10,5,0,0,10,0,11974.67,0.0,0.0,36,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.421864,120.94,34,0,0,0,53.76,28,0,0,5,9,0,3,8,0,10151.0,0.0,0.0,34,normal
10.0.3.36,192.168.0.2,0,0,1,1.120105,98.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,4,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.06329,77.25,305,0,0,0,9.21,266,0,0,78,39,0,0,78,0,11031.1,0.0,0.0,305,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.099622,131.86,187,0,0,0,64.32,169,0,0,35,54,0,0,36,0,8324.75,0.0,0.0,187,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.04076,3982.74,424,0,0,0,3916.1,400,0,0,9,190,0,5,40,0,4125.64,0.0,0.0,424,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.075714,77.22,256,0,0,0,9.44,217,0,0,56,41,0,9,66,0,11117.94,0.0,0.0,256,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.05801,5274.67,327,0,0,0,5208.09,310,0,0,6,160,0,4,28,0,3950.56,0.0,0.0,327,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.01719,3923.57,1161,0,0,0,3856.54,1086,0,0,91,501,0,0,149,0,5735.69,0.0,0.0,1161,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.09058,77.48,207,0,0,0,9.39,180,0,0,54,27,0,0,54,0,11250.83,0.0,0.0,207,normal
10.0.3.33,192.168.0.2,0,0,1,0.50602,98.0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,36,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.020377,5785.33,49,0,0,0,5718.67,47,0,0,0,25,0,0,4,0,3894.76,0.0,0.0,49,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.105491,133.41,157,0,0,0,65.83,138,0,0,25,42,0,7,34,0,9353.0,0.0,0.0,157,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.022847,1295.64,862,0,0,0,1228.3,790,0,0,128,293,0,0,144,0,7235.64,0.0,0.0,862,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.216987,77.0,80,0,0,0,9.0,70,0,0,20,10,0,0,20,0,10785.48,0.0,0.0,80,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.052083,77.23,358,0,0,0,9.31,308,0,0,87,50,0,5,92,0,11083.49,0.0,0.0,358,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.03491,127.69,553,0,0,0,60.1,498,0,0,108,162,0,0,110,0,8598.79,0.0,0.0,553,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.033693,3697.93,575,0,0,0,3630.9,536,0,0,38,263,0,2,76,0,5891.24,0.0,0.0,575,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.105839,77.37,147,0,0,0,9.31,128,0,0,38,19,0,0,38,0,11149.52,0.0,0.0,147,normal
10.0.3.36,192.168.0.1,0,0,1,1.768857,98.0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,10,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.198423,77.31,70,0,0,0,9.26,61,0,0,18,9,0,0,18,0,11091.26,0.0,0.0,70,normal
10.0.1.14,192.168.0.1,0,0,1,0.174742,98.0,57,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,114,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.055456,4844.27,324,0,0,0,4777.54,304,0,0,5,152,0,5,34,0,4766.75,0.0,0.0,324,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.050557,1930.97,385,0,0,0,1863.77,356,0,0,47,142,0,0,58,0,6539.25,0.0,0.0,385,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.01242,117.62,1609,0,0,0,50.0,1446,0,0,326,492,0,0,326,0,8757.0,0.0,0.0,1609,normal
10.0.3.33,192.168.0.1,0,0,1,0.203713,98.0,48,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,96,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.112721,125.44,174,0,0,0,58.06,152,0,0,30,48,0,6,36,0,8938.47,0.0,0.0,174,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.258233,77.48,69,0,0,0,9.39,60,0,0,17,9,0,0,18,0,11250.77,0.0,0.0,69,normal
10.0.1.14,192.168.0.2,0,0,1,0.332549,98.0,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,56,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.137073,77.61,144,0,0,0,9.5,125,0,0,37,19,0,0,38,0,11380.07,0.0,0.0,144,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.249542,76.67,66,0,0,0,8.73,58,0,0,16,8,0,0,16,0,10461.18,0.0,0.0,66,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.030192,77.2,652,0,0,0,9.17,569,0,0,166,83,0,0,166,0,10982.48,0.0,0.0,652,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.175728,152.73,94,0,0,0,85.2,85,0,0,17,27,0,0,18,0,8280.89,0.0,0.0,94,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.037729,4530.06,509,0,0,0,4463.22,482,0,0,21,242,0,0,53,0,4704.04,0.0,0.0,509,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.636868,77.35,31,0,0,0,9.29,27,0,0,8,4,0,0,8,0,11130.68,0.0,0.0,31,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.257958,77.17,63,0,0,0,9.14,55,0,0,16,8,0,0,16,0,10955.38,0.0,0.0,63,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.161326,121.38,124,0,0,0,53.96,106,0,0,18,32,0,10,28,0,9747.13,0.0,0.0,124,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.056665,77.02,336,0,0,0,9.0,293,0,0,84,42,0,0,85,0,10911.25,0.0,0.0,336,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.144398,126.87,130,0,0,0,59.39,118,0,0,24,36,0,0,24,0,7986.66,0.0,0.0,130,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.034754,4726.25,571,0,0,0,4659.48,538,0,0,11,292,0,5,59,0,4527.77,0.0,0.0,571,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.062939,76.88,301,0,0,0,9.26,253,0,0,66,48,0,11,76,0,10889.34,0.0,0.0,301,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.07058,5409.23,262,0,0,0,5342.49,250,0,0,3,141,0,3,24,0,4264.81,0.0,0.0,262,normal
